x,y,z
0.545633852481842,0.7677934765815735,0.4040805995464325
0.5523790121078491,0.728512167930603,0.3646215498447418
0.5714100003242493,0.6892307996749878,0.3431438207626343
0.5798413753509521,0.7974352240562439,0.41132307052612305
0.5675555467605591,0.7928564548492432,0.4103241264820099
0.5923680663108826,0.7371878027915955,0.383352130651474
0.5311800241470337,0.7680345177650452,0.3943406939506531
0.5827322006225586,0.677663266658783,0.39209306240081787
0.5798413753509521,0.6689876317977905,0.3216661214828491
0.5562333464622498,0.7215234637260437,0.32965782284736633
0.5615330934524536,0.7256202697753906,0.33340394496917725
0.5798413753509521,0.6766993403434753,0.3364008367061615
0.610435426235199,0.6795912384986877,0.33490240573883057
0.5396113991737366,0.7376697659492493,0.30218634009361267
0.5514153838157654,0.7424895763397217,0.3821033835411072
0.5897181630134583,0.7658655643463135,0.31667134165763855
0.6179032325744629,0.7658655643463135,0.32291483879089355
0.603931188583374,0.7179085612297058,0.3236640393733978
0.569964587688446,0.7162216901779175,0.383352130651474
0.5904408693313599,0.7523701190948486,0.34514176845550537
0.6046538949012756,0.7624917030334473,0.3526339828968048
0.6646374464035034,0.8504530191421509,0.3526339828968048
0.6494608521461487,0.8420183062553406,0.33715006709098816
0.6562060117721558,0.7969532608985901,0.30643194913864136
0.6829456686973572,0.7964712381362915,0.3011873960494995
0.6499426364898682,0.7808069586753845,0.26996979117393494
0.6762005686759949,0.8265949487686157,0.2562340497970581
0.6400658488273621,0.7622507214546204,0.24449624121189117
0.6504244804382324,0.7709263563156128,0.2357553094625473
0.6174214482307434,0.8068338632583618,0.24974077939987183
0.6651192903518677,0.8812996745109558,0.25723302364349365
0.6200713515281677,0.9203400611877441,0.23550555109977722
0.6263347268104553,1.0492695569992065,0.1863066405057907
0.7060719132423401,1.101805329322815,0.2092827707529068
0.6812594532966614,1.0526434183120728,0.13086417317390442
0.7318480014801025,0.9748036861419678,0.11987558007240295
0.6988449692726135,0.9882991313934326,0.08990668505430222
0.7308844327926636,0.935763418674469,0.07741964608430862
0.6523516774177551,0.9567294716835022,0.07766938954591751
0.6321162581443787,0.8699731826782227,0.12586936354637146
0.5119081139564514,0.8894933462142944,0.08091600984334946
0.19368195533752441,0.9241958856582642,0.0077419644221663475
0.3232850432395935,0.9000968933105469,-0.007638030685484409
0.2514974772930145,0.9504637718200684,0.04270567744970322
0.3957953453063965,0.8502119779586792,-0.012173110619187355
0.2731782793998718,0.9774546027183533,-0.014082618989050388
0.3895319998264313,0.9297386407852173,0.04570256546139717
0.5203396081924438,0.9323895573616028,0.12636883556842804
0.48733657598495483,0.7150167226791382,0.023225892335176468
0.47938692569732666,0.5636751055717468,-0.03508720174431801
0.42783477902412415,0.4077547490596771,-0.2596930265426636
0.3413524031639099,0.3487122356891632,-0.23988188803195953
0.05323844775557518,0.3932953476905823,-0.20718157291412354
-0.23326581716537476,0.2679806649684906,-0.12316323816776276
-0.4459784924983978,-0.37782377004623413,-0.3429953157901764
-1.1960444450378418,-0.27184268832206726,-0.616054892539978
1.5472875833511353,-0.5406787991523743,-1.2893949747085571
2.8690946102142334,-3.9937074184417725,8.182507514953613
1.0842816829681396,-4.249264717102051,1.6984871625900269
-1.8292299509048462,-1.9893373250961304,-0.2083750218153
-0.9008715748786926,-0.16811653971672058,-0.6079394817352295
-0.225589320063591,-0.3963641822338104,-0.47976377606391907
-0.05893552303314209,-0.3818325102329254,-0.5184313058853149
-0.17061586678028107,-0.22323672473430634,-0.3649546504020691
-0.25258082151412964,-0.1024734228849411,-0.22818616032600403
-1.251513123512268,-0.15659143030643463,0.6540711522102356
-1.4300531148910522,-1.5563933849334717,1.6725140810012817
-0.3835761547088623,-1.7743686437606812,0.5921354293823242
-0.6970735192298889,-0.8012470006942749,0.3466401994228363
-0.5517157316207886,-0.5940452218055725,-0.11862815916538239
-0.4853513538837433,-0.7724341154098511,0.1376071721315384
-0.3741662800312042,-0.8896898031234741,0.7000234723091125
-0.12604278326034546,-1.1044079065322876,0.6550700664520264
-0.04036340489983559,-0.9247663021087646,0.43404948711395264
0.015176570974290371,-0.8729031682014465,0.39034485816955566
-0.14907221496105194,-0.8776635527610779,0.4200640022754669
-0.16937772929668427,-0.8588725924491882,0.4138204753398895
-0.159967839717865,-0.8543627858161926,0.4258080720901489
-0.1369384229183197,-0.8215412497520447,0.4350484609603882
-0.15823444724082947,-0.8207895755767822,0.4180660843849182
-0.1059848964214325,-0.959091067314148,0.4382950961589813
-0.10920405387878418,-0.8395805358886719,0.43155208230018616
-0.14040522277355194,-0.8393299579620361,0.43604740500450134
-0.12009970098733902,-0.8683933615684509,0.44803500175476074
-0.11638528108596802,-0.884678840637207,0.4365469217300415
-0.10945168137550354,-0.8731537461280823,0.44353964924812317
-0.11415662616491318,-0.864635169506073,0.4265572428703308
-0.10870879888534546,-0.8789162635803223,0.43929407000541687
-0.1171281635761261,-0.8726526498794556,0.4365469217300415
-0.12232835590839386,-0.8724021315574646,0.4228111505508423
-0.11291848123073578,-0.8784152269363403,0.424809068441391
-0.11316610872745514,-0.8794174194335938,0.4293043911457062
-0.11613765358924866,-0.8804195523262024,0.4325510561466217
-0.1146518811583519,-0.8806701302528381,0.43629714846611023
-0.1208425834774971,-0.8724021315574646,0.4352981746196747
-0.1196044385433197,-0.8811712265014648,0.428305447101593
-0.11762341856956482,-0.8756592273712158,0.430553138256073
-0.11910918354988098,-0.8806701302528381,0.4308028519153595
-0.11663290858268738,-0.8734042644500732,0.43404948711395264
-0.18052099645137787,-0.8779141306877136,0.42181217670440674
-0.11489950865507126,-0.8819228410720825,0.4208132326602936
-0.11985206604003906,-0.8869338035583496,0.4345489740371704
-0.11811867356300354,-0.8834261298179626,0.4203137457370758
-0.11663290858268738,-0.8766614198684692,0.43379977345466614
-0.11787104606628418,-0.8801690936088562,0.43180182576179504
-0.11985206604003906,-0.8814218044281006,0.4303033947944641
-0.11861392855644226,-0.8754086494445801,0.433300256729126
-0.11762341856956482,-0.8801690936088562,0.42555829882621765
-0.1196044385433197,-0.8836766481399536,0.42555829882621765
-0.11564239114522934,-0.8744064569473267,0.42755624651908875
-0.12034732848405838,-0.8819228410720825,0.42755624651908875
-0.11787104606628418,-0.8754086494445801,0.4308028519153595
-0.11910918354988098,-0.8756592273712158,0.430553138256073
-0.11762341856956482,-0.8839272260665894,0.42780598998069763
-0.11910918354988098,-0.8824239373207092,0.43180182576179504
-0.11688053607940674,-0.8819228410720825,0.4263075292110443
-0.11811867356300354,-0.8769119381904602,0.42755624651908875
-0.11935681104660034,-0.8796679377555847,0.42705675959587097
-0.11811867356300354,-0.8814218044281006,0.4263075292110443
-0.11688053607940674,-0.8799185156822205,0.42955416440963745
-0.1146518811583519,-0.8781646490097046,0.4258080720901489
-0.1208425834774971,-0.8811712265014648,0.43379977345466614
-0.11737579107284546,-0.8784152269363403,0.42955416440963745
-0.11787104606628418,-0.8746569752693176,0.43005362153053284
-0.11737579107284546,-0.8829250931739807,0.42381012439727783
-0.11811867356300354,-0.8799185156822205,0.4345489740371704
-0.11489950865507126,-0.8841778039932251,0.4263075292110443
-0.11935681104660034,-0.8799185156822205,0.4303033947944641
-0.11787104606628418,-0.8746569752693176,0.43205156922340393
-0.1158900186419487,-0.8834261298179626,0.4263075292110443
-0.1233188658952713,-0.8776635527610779,0.43579769134521484
-0.11787104606628418,-0.8814218044281006,0.4268070161342621
-0.11811867356300354,-0.8769119381904602,0.4263075292110443
-0.11762341856956482,-0.8719009757041931,0.4225614070892334
-0.11985206604003906,-0.8836766481399536,0.42755624651908875
-0.11539476364850998,-0.8811712265014648,0.43005362153053284
-0.12307123839855194,-0.8819228410720825,0.4325510561466217
-0.1183663010597229,-0.8824239373207092,0.4240598678588867
-0.12109021097421646,-0.8801690936088562,0.4303033947944641
-0.11910918354988098,-0.8799185156822205,0.42730647325515747
-0.11762341856956482,-0.8814218044281006,0.4308028519153595
-0.11638528108596802,-0.8809206485748291,0.42780598998069763
-0.11539476364850998,-0.8831755518913269,0.4240598678588867
-0.11910918354988098,-0.8779141306877136,0.42705675959587097
-0.13470976054668427,-0.8744064569473267,0.42730647325515747
-0.12480463832616806,-0.8746569752693176,0.4263075292110443
-0.11638528108596802,-0.8979578018188477,0.42306089401245117
-0.11663290858268738,-0.8856810927391052,0.4258080720901489
-0.11762341856956482,-0.8831755518913269,0.42730647325515747
-0.11539476364850998,-0.8794174194335938,0.4223116934299469
-0.12034732848405838,-0.8821734189987183,0.4265572428703308
-0.11762341856956482,-0.884678840637207,0.42505884170532227
-0.11663290858268738,-0.8816722631454468,0.4245593249797821
-0.11886155605316162,-0.8811712265014648,0.42381012439727783
-0.11861392855644226,-0.8801690936088562,0.42530855536460876
-0.1171281635761261,-0.8811712265014648,0.4225614070892334
-0.1183663010597229,-0.8829250931739807,0.4258080720901489
-0.11613765358924866,-0.8776635527610779,0.4095748960971832
-0.1208425834774971,-0.9004632830619812,0.40482982993125916
-0.11514713615179062,-0.8676416873931885,0.41307124495506287
-0.11564239114522934,-0.8713999390602112,0.41132307052612305
-0.11638528108596802,-0.8924458026885986,0.4268070161342621
-0.12901431322097778,-0.873654842376709,0.4200640022754669
-0.11440425366163254,-0.9588406085968018,0.41307124495506287
-0.12307123839855194,-0.8713999390602112,0.4123220443725586
-0.12133783847093582,-0.8921952247619629,0.4120723009109497
-0.10747065395116806,-0.9019665718078613,0.40907540917396545
-0.1171281635761261,-0.888186514377594,0.41332098841667175
-0.1121755987405777,-0.8869338035583496,0.4083262085914612
-0.11539476364850998,-0.8977072238922119,0.41307124495506287
-0.11068982630968094,-0.8781646490097046,0.4115728437900543
-0.0836983472108841,-0.8997116088867188,0.4138204753398895
-0.10920405387878418,-0.891694188117981,0.4040805995464325
-0.10895642638206482,-0.8957028985023499,0.40907540917396545
-0.11415662616491318,-0.8909425139427185,0.4058287739753723
-0.1134137362241745,-0.8911930918693542,0.4060785174369812
-0.11688053607940674,-0.8904414176940918,0.406578004360199
-0.11192796379327774,-0.8886876106262207,0.4060785174369812
-0.11985206604003906,-0.8934479355812073,0.4060785174369812
-0.1134137362241745,-0.8891887068748474,0.406578004360199
-0.1134137362241745,-0.8891887068748474,0.4098246395587921
-0.11118508130311966,-0.8814218044281006,0.4060785174369812
-0.11737579107284546,-0.8894392251968384,0.40482982993125916
-0.12232835590839386,-0.9009643793106079,0.3953396677970886
-0.11737579107284546,-0.8911930918693542,0.40482982993125916
-0.11886155605316162,-0.9520757794380188,0.39484021067619324
-0.1208425834774971,-0.8962040543556213,0.39908576011657715
-0.12183310091495514,-0.8894392251968384,0.404330313205719
-0.12009970098733902,-0.8926963806152344,0.39459043741226196
-0.12257598340511322,-0.9052236676216125,0.38909614086151123
-0.11613765358924866,-0.9014654755592346,0.39084431529045105
-0.12109021097421646,-0.9002127647399902,0.3940909802913666
-0.12232835590839386,-0.8987094759941101,0.3915935456752777
-0.11910918354988098,-0.8365739583969116,0.3943406939506531
-0.11613765358924866,-0.9019665718078613,0.3998349905014038
-0.11762341856956482,-0.8947007656097412,0.38859668374061584
-0.12307123839855194,-0.8994610905647278,0.38684847950935364
-0.11910918354988098,-0.8360729217529297,0.39683812856674194
-0.1208425834774971,-0.9014654755592346,0.38884639739990234
-0.11762341856956482,-0.8969556093215942,0.3955894112586975
-0.11886155605316162,-0.9042214751243591,0.3875976800918579
-0.11787104606628418,-0.9618470668792725,0.39109405875205994
-0.12183310091495514,-0.9012148976325989,0.3900951147079468
-0.12009970098733902,-0.8987094759941101,0.3851003050804138
-0.12232835590839386,-0.9014654755592346,0.3858495354652405
-0.12430938333272934,-0.8906919360160828,0.40482982993125916
-0.1146518811583519,-0.8974567651748657,0.3953396677970886
-0.11613765358924866,-0.9039708971977234,0.3943406939506531
-0.11390899866819382,-0.8952018022537231,0.4025821387767792
-0.11390899866819382,-0.9089818596839905,0.35987645387649536
-0.09632739424705505,-0.8909425139427185,0.43155208230018616
-0.13149060308933258,-0.9139927625656128,0.39858630299568176
-0.11044219881296158,-0.9029687643051147,0.3259117305278778
-0.10202284157276154,-0.9480670690536499,0.34788891673088074
-0.1381765604019165,-0.9362913966178894,0.44403910636901855
-0.06983116269111633,-0.8769119381904602,0.3259117305278778
-0.1822543889284134,-0.8934479355812073,0.37685883045196533
-0.13916707038879395,-0.9012148976325989,0.39234277606010437
-0.1158900186419487,-0.9079796671867371,0.32291483879089355
-0.06537386029958725,-0.8997116088867188,0.3671189546585083
-0.12926195561885834,-0.9119884371757507,0.3791065216064453
-0.12752854824066162,-0.9119884371757507,0.35588061809539795
-0.12034732848405838,-0.9142433404922485,0.3523842692375183
-0.1344621330499649,-0.911487340927124,0.3204174339771271
-0.09657502174377441,-0.8947007656097412,0.379855751991272
-0.13000482320785522,-0.9225113391876221,0.39658838510513306
-0.12430938333272934,-0.8548638820648193,0.27571380138397217
-0.0911271944642067,-0.9593416452407837,0.34539151191711426
-0.13545265793800354,-0.8308113813400269,0.3898453712463379
-0.1047467514872551,-0.959091067314148,0.37610962986946106
-0.1233188658952713,-0.953328549861908,0.36786818504333496
-0.11390899866819382,-0.8663889765739441,0.3818536698818207
-0.11737579107284546,-0.8819228410720825,0.37036558985710144
-0.1171281635761261,-0.9490692615509033,0.38684847950935364
-0.12777617573738098,-0.9084807634353638,0.33315420150756836
-0.1245570108294487,-0.8581209778785706,0.3646215498447418
-0.12034732848405838,-0.8721515536308289,0.4098246395587921
-0.1852259337902069,-0.8626308441162109,0.4060785174369812
