x,y,z,p,r,y
-0.18763600289821625,-1.523231863975525,0.45993998646736145,0.9187475442886353,-1.1055654287338257,-1.523231863975525
-0.5655919909477234,-1.4327536821365356,0.47336000204086304,1.0193610191345215,-1.042842984199524,-1.4327536821365356
-0.8393599987030029,-1.2110257148742676,0.7917799949645996,1.1262080669403076,-0.7415669560432434,-1.2110257148742676
-0.08515600115060806,-1.028173565864563,0.30231598019599915,1.1298631429672241,-0.30853718519210815,-1.028173565864563
0.49019598960876465,-1.2617261409759521,0.03806399926543236,1.243632197380066,-0.46085235476493835,-1.2617261409759521
0.034648001194000244,-1.6583976745605469,-0.03269600123167038,1.3368561267852783,-0.7959598898887634,-1.6583976745605469
-1.1311839818954468,-1.9721949100494385,0.3642919957637787,1.3764369487762451,-1.1815917491912842,-1.9721949100494385
-1.0596920251846313,-2.2790873050689697,0.5331400036811829,1.3218053579330444,-1.6245371103286743,-2.2790873050689697
-0.6785640120506287,-2.0956900119781494,0.7742120027542114,1.3473182916641235,-1.5093814134597778,-2.0956900119781494
-0.38649600744247437,-1.5155060291290283,1.4359400272369385,1.3358896970748901,-0.8543353080749512,-1.5155060291290283
0.3640480041503906,-1.6883609294891357,1.1121519804000854,1.3207062482833862,-0.9583823084831238,-1.6883609294891357
0.9481839537620544,-1.7399860620498657,0.9523319602012634,0.9161221981048584,-0.9938399195671082,-1.7399860620498657
4.564019680023193,-1.8063665628433228,4.876339912414551,0.9907920360565186,-1.2803752422332764,-1.8063665628433228
-1.814871907234192,-1.758939266204834,-0.9535520076751709,1.0680882930755615,-1.1771917343139648,-1.758939266204834
-0.8330159783363342,-1.7098208665847778,0.2357039898633957,1.1525349617004395,-1.1589046716690063,-1.7098208665847778
-0.9476959705352783,-1.5839028358459473,0.4706760048866272,1.1586641073226929,-1.0629278421401978,-1.5839028358459473
-0.8291119933128357,-1.540116310119629,0.5131319761276245,1.1030058860778809,-1.0501080751419067,-1.540116310119629
-0.5155720114707947,-1.500184178352356,0.501908004283905,1.0347102880477905,-1.0689269304275513,-1.500184178352356
-0.5790119767189026,-1.482795000076294,0.619271993637085,1.0338422060012817,-1.0411865711212158,-1.482795000076294
-0.49824798107147217,-1.5411739349365234,0.4199239909648895,1.0197722911834717,-1.0843273401260376,-1.5411739349365234
-0.4804359972476959,-1.5867420434951782,0.31963998079299927,0.9774178266525269,-1.1379175186157227,-1.5867420434951782
-0.6200039982795715,-1.537876009941101,0.6636799573898315,0.9502851366996765,-1.0683245658874512,-1.537876009941101
-0.43944400548934937,-1.6212786436080933,0.13078400492668152,0.9570094347000122,-1.0873045921325684,-1.6212786436080933
-0.6568480134010315,-1.525152564048767,0.3008520007133484,0.9610229730606079,-0.9645425081253052,-1.525152564048767
-0.45164400339126587,-1.46254301071167,0.7524960041046143,0.8354231119155884,-0.8535882234573364,-1.46254301071167
-0.4152880012989044,-1.4143153429031372,1.0601799488067627,0.7279740571975708,-0.7806683778762817,-1.4143153429031372
-0.3391599953174591,-1.3762049674987793,0.6866160035133362,0.6828482151031494,-0.7004703879356384,-1.3762049674987793
