1.1792569160,1.0783994198,1.5419559479,0.5738694668,1.4505538940,0.0920183808,-0.4800395370,0.0621549003,0.3382100761,0.0667679533,0.7388888001,0.5692757964,0.4108728766,0.0604368187,0.5992505550,0.0000000000
1.2849633694,0.6112061739,0.9372959137,0.9516001940,1.7073042393,0.0167526864,0.2471628487,0.2175421417,-0.5196005702,0.0874053240,0.5890152454,0.2783018053,0.6786957383,0.7535106540,0.4805701971,0.0000000000
0.6756967306,1.1106448174,0.9552369118,0.9474786520,1.1181604862,-0.6949718595,-0.9974690676,0.0993021652,-0.5907622576,-1.2360414267,0.5570909977,0.7323090434,0.2480833977,0.5307717323,0.6945360303,0.0000000000
-0.4699750841,-0.4425763190,-0.4675067365,-0.4872535765,-0.4573864639,0.7890758514,0.7779074311,0.5564805865,0.6225202084,0.6140224338,0.3287470341,0.3438562453,0.4715533853,0.5746371746,0.4620492160,1.0000000000
0.2708120942,0.2746912241,0.2795401216,0.2768732309,0.2836617231,-0.6985901594,-0.6981077194,-0.6971428394,-0.7005199790,-0.6935244799,0.6496958137,0.6487209797,0.6465277672,0.6455529332,0.6450655460,1.0000000000
0.7055175900,0.7173975110,0.7198219299,0.7118211985,0.7188521028,-0.5384162068,-0.5314206481,-0.5302144885,-0.5306969285,-0.5314206481,0.4518139362,0.4401165247,0.4486459196,0.4547383189,0.4596122503,1.0000000000
0.0162438769,0.0201230124,0.0152740926,0.0167287681,0.0186683349,-0.0258111712,-0.0279822033,-0.0291883331,-0.0347365290,-0.0270173009,0.9955016375,0.9962327480,0.9967200756,0.9937956929,0.9942831397,1.0000000000
1.2442324162,0.9242038131,2.0081794262,1.1547698975,1.0255461931,-0.5193593502,-0.9832367301,-0.9610439539,-0.0487276278,-0.9012199044,0.9820983410,0.5278474092,0.5044524670,0.2622178197,0.5765867829,0.0000000000
-0.0385063626,0.0683697462,0.0036366887,0.0506711937,0.0497014113,-0.2132436931,-0.2542520761,-0.1888798773,-0.2347127944,-0.1570380628,0.8780397177,1.0093923807,0.9859974384,1.0542325974,0.9550479650,1.0000000000
0.0436402634,0.0412158035,0.0392762348,0.0358819962,0.0397611298,-0.0229164604,-0.0197805241,-0.0313593633,-0.0226752348,-0.0279822033,0.9835605025,0.9906277061,0.9367707372,0.9898965955,0.9925772548,1.0000000000
1.4040042162,0.6107212901,1.5749287605,1.1407080889,1.7007580996,-0.0067543252,0.1825800091,0.1845223606,-0.2788571417,-0.1454592198,0.5985194445,0.2675791383,0.6350739598,0.4942171872,0.6343429089,0.0000000000
0.5724148154,1.2248367071,0.8618952036,1.4537057877,0.5125306249,0.1461611390,-0.0525872447,-0.5015086532,-0.0916658416,0.1835511774,0.2341926843,0.6723595858,0.4593685567,0.4469400346,0.1917894185,0.0000000000
0.7009111643,1.3715165854,0.9069901705,0.6756967306,1.1106448174,-1.0992664099,-0.7627562881,0.0774508342,-0.6949718595,-0.9974690676,0.7306031585,0.5290658474,0.1749743372,0.5570909977,0.7323090434,0.0000000000
1.1334346533,0.7246708274,1.0655497313,0.7658866644,0.5944774151,0.3100461066,-0.1908096820,0.1510169804,0.2194844782,0.0007283777,0.9725941420,0.7542417645,0.5804858804,0.3392260373,0.5921833515,0.0000000000
1.2779324055,0.7903736830,1.1186454296,1.0083326101,1.1375561953,-1.0515036583,-1.4627938271,-0.4701492786,-0.2407434434,-1.3725754023,0.2122599632,0.0911426246,0.2185960859,0.4725281894,0.0523948222,0.0000000000
0.1946840733,0.2024423480,0.2046243548,0.1997754425,0.2085034847,-0.3022560477,-0.2947780490,-0.2916420996,-0.2914008796,-0.2723440528,0.9301908612,0.9326278567,0.9328715205,0.9338463545,0.9262917042,1.0000000000
0.0002424459,-0.0037025348,-0.0034556992,-0.0004936713,-0.0019746851,-0.0911833867,-0.0882886797,-0.0928719714,-0.0904597118,-0.0923895165,0.9867285490,0.9916024804,0.9925772548,0.9886780977,0.9881907105,1.0000000000
1.0975526571,1.4997704029,1.1290706396,0.9712383151,1.2769626379,-0.1283321679,-0.4428907335,0.2017606199,0.3991509676,-0.2868175805,0.4011250138,0.7444938421,0.4045367837,0.4703349173,0.3964947760,0.0000000000
0.0075158235,0.1447402090,0.1185560524,0.0460647270,0.0421855897,0.0080121551,-0.0651309937,-0.0890123546,-0.0258111712,-0.0221927818,0.9916024804,0.9516361952,1.0145100355,0.9918461442,0.9923335910,1.0000000000
0.0400035754,0.0370942242,0.0419431441,0.0431553721,0.0438827090,-0.0217103306,-0.0200217497,-0.0159209091,-0.0185743924,-0.0192980710,0.9935520887,0.9967200756,0.9984260201,0.9942831397,0.9930647016,1.0000000000
0.6502399445,0.9038383365,0.8626225591,1.2563548088,0.9038383365,-0.1473890245,-0.4385486841,-0.1874325275,0.0592413880,-0.2593178153,0.4128224552,0.4713097215,0.2895118594,0.4357299805,0.4508391619,0.0000000000
0.8175275922,1.1150088310,0.5678083301,1.1731957197,0.8434693813,-0.2395373285,-0.7839841843,-1.0230389833,-0.8643123507,-0.1621038020,0.2412598878,0.7713005543,0.1652264595,0.4420660734,0.3175369799,0.0000000000
1.0255461931,0.5149551630,1.3787899017,0.9996045232,0.8541369438,-0.9012199044,-1.1501650810,-0.2224102765,-0.6455205083,-1.3260186911,0.5765867829,0.7313342690,0.3906460404,0.5758556724,0.7042838931,0.0000000000
0.9503879547,1.3601216078,0.4919227660,1.2616885900,1.0779144764,-0.2774097621,0.1461611390,0.2410930395,-0.0243638139,-0.3878912330,0.4710660279,0.4764273465,0.2475960106,0.4574189782,0.5315028429,0.0000000000
0.8369233012,0.7035780549,0.9482059479,0.4919227660,1.0056656599,0.6562683582,0.2639155388,0.4613058865,0.1303796172,0.6441287398,0.8290566802,0.9028968811,1.0717787743,0.1652264595,0.9781991243,0.0000000000
0.6698780656,0.6672111750,0.6747270226,0.6657564640,0.6900010705,-0.6826692820,-0.6602352858,-0.7118576169,-0.7461116910,-0.6995550990,0.3090076149,0.3129067421,0.2697724104,0.2012936026,0.2344363630,1.0000000000
0.8905038238,1.2359893322,0.8391053081,1.3453323841,0.9462664127,-0.0441443399,0.0131107988,-0.2103489786,-0.6090953946,-0.1584854275,0.2539321184,0.5151751041,0.3830914497,0.4547383189,0.4228140414,0.0000000000
1.1336771250,0.4582228065,1.2924791574,0.3789429665,1.4100654125,-0.7702343464,-0.0523460172,-1.1173584461,-0.7275372744,-1.0293108225,0.4925113320,0.0592183359,0.6555445194,0.3194865882,0.8183339834,0.0000000000
0.2972387075,0.2882681787,0.2969962656,0.2960264385,0.2875408828,-0.7176470757,-0.7193356156,-0.7256075144,-0.7046208382,-0.7176470757,0.6177715063,0.6167966723,0.6187463403,0.6177715063,0.6236202121,1.0000000000
1.7073042393,0.5651414394,1.3884878159,1.0342742205,1.5994157791,0.0874053240,0.3471933901,0.1391201466,-0.4298645556,0.1777241677,0.4805701971,0.2490581870,0.5417380929,0.4934861362,0.5144440532,0.0000000000
0.6754543185,0.8582585454,0.9246886969,1.0798541307,0.6628471017,-0.6833930016,-1.1583667994,-0.6542046070,-0.4766623676,-0.7065506577,0.5700069070,0.8665859699,0.6492084265,0.7391325235,0.5824354887,0.0000000000
0.1859560162,0.1847437918,0.1847437918,0.1883804798,0.1927444935,-0.9644211531,-0.9675570726,-0.9656272531,-0.9651448131,-0.9690043926,0.0989409238,0.0923611000,0.0916300118,0.0945543721,0.0899241343,1.0000000000
0.1801373214,0.1886229217,0.1721365899,0.1781977415,0.1861984581,-0.3408521712,-0.3268610835,-0.3268610835,-0.3333742023,-0.3189006448,0.9160564542,0.9106951356,0.9311656952,0.9160564542,0.9253169298,1.0000000000
0.9176577926,0.9094146490,0.9140210748,0.9166880250,0.9225067496,-0.4216628671,-0.3406109512,-0.3603914976,-0.3473652899,-0.3437469006,0.2285876572,0.2066549212,0.1420752704,0.1895961612,0.1920331120,1.0000000000
1.1504058838,1.2934489250,1.1089476347,1.0170606375,1.3383014202,-0.1336391568,-0.9475352764,-0.9598378539,-0.2622125447,-0.5741176605,0.4281753600,0.4479148090,0.7145191431,0.2800076604,0.7493678331,0.0000000000
1.6226904392,0.7093967199,1.0759750605,1.2405958176,1.4040042162,-0.0600652471,0.1468895078,0.1752962321,-0.3664221168,-0.0067543252,0.5239481926,0.0982098281,0.6972166896,0.5310154557,0.5985194445,0.0000000000
0.5646565557,0.7096391916,0.6618773341,0.6996989250,0.7358233333,-0.9359564781,-0.8136549592,-0.6973840594,-0.5569905639,-0.5557844639,0.0887056589,0.2415035665,0.4462089241,0.4384106398,0.4310997427,1.0000000000
0.7232161760,0.7433391809,0.7426118255,0.7144881487,0.7215189934,-0.5888324380,-0.4450617731,-0.5109164715,-0.5111576319,-0.5116401315,0.4791080058,0.4223266244,0.4488895833,0.4664357603,0.4630239904,1.0000000000
0.8412873149,0.7806758881,0.5619896650,0.6429665685,0.6429665685,-0.4214216471,-0.4366188645,-0.3625625372,-0.0677844733,0.0271927677,0.3350831866,0.5129818916,0.6272757053,0.7737374902,0.6187463403,1.0000000000
0.7886765599,0.8492880464,0.5682932734,0.6543615460,0.3125127852,-0.0376312397,-0.1505249590,-0.1348452717,-0.0644073114,-0.1104814559,0.6609058380,0.6192337275,0.6967293024,0.7642332911,0.7571660876,1.0000000000
0.2870559692,0.3037847281,0.2950566709,0.2894804180,0.2972387075,-0.7065506577,-0.6947305799,-0.7038971186,-0.7099277973,-0.7113751769,0.6155782342,0.5963262320,0.6185026169,0.6236202121,0.6163093448,1.0000000000
1.0953706503,0.7350959778,1.1811965704,0.6092665792,1.1950159073,0.3017911911,-0.0617538281,0.1468895078,0.2003038675,0.2454632968,0.8168718219,0.7371829748,0.6708974242,0.1744869500,0.6336118579,0.0000000000
1.1281008720,0.6150852442,1.0437296629,0.7855247855,1.1521029472,-0.0897360295,0.1335359067,0.0337481685,0.0750229061,-0.0566880852,0.9287286401,0.1484113932,0.6041244864,0.6350739598,0.7437627912,0.0000000000
0.6516945958,0.6880614758,0.6567859650,0.6744845510,0.6914557219,-0.7183707356,-0.7079979777,-0.7089629173,-0.6891824007,-0.6814631820,0.2156717181,0.2173775882,0.2383355200,0.1925204992,0.2444279343,1.0000000000
1.2493238449,0.5215011835,1.2621735334,0.5406544209,1.1530727148,0.2425497770,0.1871930808,0.3772996664,0.1121701747,0.5074365139,1.2026438713,0.8873002529,0.8297877312,0.1659575552,0.9248295426,0.0000000000
0.0196381174,0.0196381174,0.0172136612,0.0198805649,0.0213352405,-0.0289471075,-0.0323242731,-0.0258111712,-0.0330479480,-0.0366663374,0.9840478897,0.9842915535,0.9845352769,0.9838041663,0.9833167791,1.0000000000
0.0426704809,0.0433978215,0.0424280353,0.0400035754,0.0426704809,-0.0200217497,-0.0277409796,-0.0219515581,-0.0226752348,-0.0190568473,0.9930647016,0.9928209782,0.9923335910,0.9918461442,0.9923335910,1.0000000000
0.6824852228,1.1671346426,1.1751353741,1.0914914608,1.1773172617,-1.0054295063,-0.5825605392,0.2223979980,-0.8761324883,-1.0358239412,0.7659391761,0.4620492160,0.4518139362,0.5419818163,0.7681324482,0.0000000000
1.5567451715,1.2236244678,0.9382656813,1.3664251566,1.2037439346,-0.6971428394,0.2508047521,0.1993326992,-0.3784834146,-0.4971665442,0.8349054456,0.4220829308,0.5904774666,0.3906460404,0.5731750131,0.0000000000
1.2791446447,1.4425531626,0.7627348304,1.3312704563,1.3458173275,-0.6829105616,0.2855240703,0.3615181446,-0.1372575313,-0.3678694963,0.5261414647,0.3443436325,0.2931672931,0.6250824332,0.6945360303,0.0000000000
0.0157589838,0.0184258893,0.0210927948,0.0162438769,0.0201230124,-0.0270173009,-0.0289471075,-0.0267760754,-0.0258111712,-0.0279822033,0.9950142503,0.9947705269,0.9935520887,0.9955016375,0.9962327480,1.0000000000
0.7869794369,1.0446994305,0.4264623821,1.5676553249,0.7358233333,-0.2643835843,-0.5169470906,-0.7465941906,-1.2063707113,-0.0940781012,0.2295624316,0.5695195198,0.1374450177,0.4198896885,0.2553943098,0.0000000000
1.1402231455,0.7998290658,0.8441966772,1.0398504734,0.8730477691,-0.3215541244,-0.6903885007,-1.2119188309,-0.4877587855,-0.6790508628,0.3653015792,0.2982849479,0.2666043639,0.2302935272,0.6314185262,0.0000000000
0.7651593089,1.1281008720,0.6150852442,1.0437296629,0.7855247855,0.0497724786,-0.0897360295,0.1335359067,0.0337481685,0.0750229061,0.7476618886,0.9287286401,0.1484113932,0.6041244864,0.6350739598,0.0000000000
0.0453373864,0.0402460247,0.0417006984,0.0400035754,0.0370942242,-0.0200217497,-0.0147147793,-0.0195392966,-0.0217103306,-0.0200217497,0.9945268035,1.0564258099,0.9925772548,0.9935520887,0.9967200756,1.0000000000
0.7287924290,0.6820003390,0.6669687033,0.6252679825,0.6853945851,-0.6747088432,-0.5844903588,-0.5603677630,-0.7012436390,-0.6122313142,0.3158310950,0.2249321938,0.2422346622,0.3821166456,0.2878059745,1.0000000000
0.1355272681,0.1571049392,0.1398912966,0.1721365899,0.2131099552,-0.7639624476,-0.7516598701,-0.7043796182,-0.6809806824,-0.6597528458,0.6582251787,0.6682167649,0.6601747274,0.6889309883,0.7098889351,1.0000000000
0.7797060609,0.7998290658,0.7886765599,0.8492880464,0.5682932734,-0.0714028627,-0.1032446846,-0.0376312397,-0.1505249590,-0.1348452717,0.6606621742,0.5410069823,0.6609058380,0.6192337275,0.6967293024,1.0000000000
0.6150852442,1.0437296629,0.7855247855,1.1521029472,0.6752118468,0.1335359067,0.0337481685,0.0750229061,-0.0566880852,0.1138697192,0.1484113932,0.6041244864,0.6350739598,0.7437627912,0.2073860168,0.0000000000
0.7537643909,0.7590981722,0.7253981829,0.7142456770,0.7103665471,-0.5791833997,-0.5676045418,-0.5871438384,-0.5895560980,-0.5931744576,0.2512514591,0.2826883495,0.3348394632,0.3599402308,0.3660326600,1.0000000000
0.7001838088,0.7159428000,0.7161852121,0.7110939026,0.7173975110,-0.5294908285,-0.5323855877,-0.5297321081,-0.5309382081,-0.5417933464,0.4698475301,0.4588811696,0.4593685567,0.4715533853,0.4735029638,1.0000000000
0.8737750649,0.9355987906,0.7869794369,1.0446994305,0.4264623821,-0.8848165870,-1.1904498339,-0.2643835843,-0.5169470906,-0.7465941906,0.1298904270,0.2658732533,0.2295624316,0.5695195198,0.1374450177,0.0000000000
-0.2275824696,-0.2362217158,-0.2066014409,-0.3349559903,-0.4554117620,0.8152974248,0.7004565597,0.7927177548,0.8029150963,0.8012154698,0.5354019403,0.5644019246,0.5329650044,0.4912928343,0.5332087278,1.0000000000
-0.0002468356,-0.0014810138,-0.0024683564,-0.0056772199,-0.0004936713,-0.0952842236,-0.0916658416,-0.0952842236,-0.0897360295,-0.0998675227,0.9930647016,0.9874596596,0.9916024804,0.9884343743,0.9935520887,1.0000000000
0.0201230124,0.0198805649,0.0193956736,0.0191532280,0.0210927948,-0.0323242731,-0.0265348479,-0.0260523967,-0.0287058819,-0.0274997521,0.9808798432,0.9825856686,0.9830730557,0.9825856686,0.9842915535,1.0000000000
1.0318497419,0.8514700532,0.7780089378,0.9651771784,0.7552190423,-0.4781097174,-0.7388749123,-0.8684132099,-0.9829955697,-0.2998437881,0.2468649149,0.7554602623,0.2895118594,0.3930830359,0.1605962217,0.0000000000
0.7173975110,0.7127909660,0.7123060822,0.7154578567,0.7001838088,-0.5287671685,-0.5092278719,-0.5075392723,-0.5041621327,-0.4981314838,0.4995785356,0.4856878221,0.5600153208,0.4942171872,0.5081079602,1.0000000000
0.9021412730,0.7176399231,1.3528481722,0.7906161547,1.1011893749,-0.9829955697,-0.2938131690,-0.8341591358,-1.3609964848,-0.3094928265,0.6679730415,0.2612430453,0.6772335172,0.5410069823,0.2685539424,0.0000000000
1.1407080889,1.7007580996,0.8640772104,1.3700618744,1.1644676924,-0.2788571417,-0.1454592198,0.3542343676,0.3955090940,-0.7111339569,0.4942171872,0.6343429089,0.1588903517,0.6475025415,0.5329650044,0.0000000000
0.8250434399,0.8599556684,1.1807116270,0.9879671335,0.7564312816,-0.6141611338,-1.0150785446,-0.4163558781,-0.5789421797,-1.2140899897,0.5105448961,0.7693509459,0.4096544087,0.6236202121,0.5512422919,0.0000000000
0.0021820134,0.0613388158,0.0487316288,0.1166164875,0.1040093005,-0.0897360295,-0.0933544189,-0.1389461160,-0.0320830420,-0.0318418182,0.9957453609,0.9972074628,1.0032999516,0.9820983410,0.9994007945,1.0000000000
0.5823550820,1.1336771250,0.4582228065,1.2924791574,0.3789429665,-0.9171409011,-0.7702343464,-0.0523460172,-1.1173584461,-0.7275372744,0.3423940539,0.4925113320,0.0592183359,0.6555445194,0.3194865882,0.0000000000
0.3755487204,0.7654017210,0.7867370248,0.2846314907,0.6335111856,-0.5567494035,-1.0401660204,-0.6213979125,-1.5001839399,-0.4247987866,-0.3085165918,-0.0332619436,0.2909740508,0.2137221247,0.3536041379,0.0000000000
0.9879671335,0.7564312816,1.0519727468,0.9882095456,0.7709779739,-0.5789421797,-1.2140899897,-0.6766386628,-0.0660958961,-0.5931744576,0.6236202121,0.5512422919,0.4954357147,0.4364610612,0.4403601885,0.0000000000
0.6657564640,0.6900010705,0.6803032756,0.6708478928,0.6773939133,-0.7461116910,-0.6995550990,-0.6971428394,-0.7092041373,-0.6947305799,0.2012936026,0.2344363630,0.2329741865,0.2354111522,0.1871591806,1.0000000000
1.0834908485,0.5598075986,1.0430023670,0.8248009682,1.0347591639,-0.5473415852,-0.0267760754,-0.2798220217,-0.2224102765,-0.4957191944,0.3068143427,0.3087638915,0.5085953474,0.3202176690,0.6055866480,0.0000000000
0.6921830773,1.0107570887,0.7300046682,0.9336591959,0.8640772104,-0.0470390506,-0.4551932812,-0.2559406757,-0.4342066050,-0.0837053806,0.3806544542,0.5156625509,0.3158310950,0.3511671424,0.1798482686,0.0000000000
0.0395186841,0.0426704809,0.0402460247,0.0480042920,0.0441251583,-0.0161621366,-0.0224340074,-0.0265348479,-0.0183331687,-0.0197805241,0.9360396266,0.9964764714,0.9967200756,0.9935520887,0.9950142503,1.0000000000
0.8369233012,0.9115966558,1.0357289314,0.6725449562,1.0737929344,-1.4135837555,-0.4583292007,-0.6440731287,-0.8628650904,-1.0377538204,0.5790237188,0.4318307936,0.6857629418,0.2507640421,0.6901494861,0.0000000000
0.7443090081,0.7741298676,0.6861219406,0.6538766623,0.7806758881,-0.4358952045,-0.4052594900,-0.3763124049,-0.3285496831,-0.4416846335,0.5492926836,0.5368641615,0.6187463403,0.6116790771,0.5076205134,1.0000000000
0.5969018340,0.6601802111,1.0842181444,0.6386024952,0.9363261461,0.5972697139,-0.0323242731,0.1602430940,0.0949319005,0.2964497209,0.7115948200,0.9626024961,0.8485524654,0.1969070435,0.8933926821,0.0000000000
0.8429844379,0.6892737150,1.0364563465,0.4856191576,0.8900189996,-1.2813919783,-0.3584616780,-0.6771211028,-0.8093128800,-1.1330380440,0.4691164196,0.3192428648,0.8507456779,0.5799984932,0.9160564542,0.0000000000
0.7188521028,0.7181248069,0.7285499573,0.7215189934,0.7222463489,-0.4397548139,-0.4810044467,-0.4592941105,-0.4387899339,-0.4940306246,0.5098137856,0.5739061236,0.5556288362,0.5541666746,0.5295532346,1.0000000000
0.2887530923,0.2885106504,0.2829343677,0.2914199829,0.3040271997,-0.6884586811,-0.6990726590,-0.7354977727,-0.7260899544,-0.7207829952,0.6138723493,0.6185026169,0.6050993204,0.6185026169,0.6228891015,1.0000000000
0.6742421389,0.7554614544,0.7215189934,0.7777664661,0.7734025121,-0.5902798176,-0.6404547691,-0.6426258087,-0.6074067950,-0.5823192596,0.2897555530,0.2042179555,0.1927642077,0.1805793643,0.1976381391,1.0000000000
0.6756967306,1.1230095625,0.8774117231,1.4301884174,1.0333044529,0.2146286368,0.1714115590,-0.1165121049,0.0111684585,0.5110784173,0.2614867389,0.7011158466,1.0347368717,0.7230485678,0.1196551472,0.0000000000
1.0682166815,0.8184974194,1.3816993237,0.8912311792,1.2037439346,0.3933239877,0.1075571105,-0.0202629752,0.2979064882,0.3396667838,0.7069645524,1.0235266685,0.6669982672,0.2427220643,0.8885187507,0.0000000000
0.1934718490,0.1951689720,0.1951689720,0.1939567327,0.2278991640,-0.9675570726,-0.9644211531,-0.9694868922,-0.9682807326,-0.9620088935,0.0960165560,0.0962602496,0.0955291614,0.1038148552,0.1357391328,1.0000000000
1.0073627234,1.0883396864,0.7317017317,0.8371657729,0.8046779633,-0.2016648501,0.0432170779,0.0699242651,0.1782097518,-0.0940781012,0.8875439167,0.7873845100,0.1364702284,0.5639144778,0.7198804617,0.0000000000
0.7535219193,0.9777843952,0.6209040284,1.0844604969,1.1254339218,-0.0388373695,-0.7601028085,-1.3441107273,-0.4450617731,-0.4170795679,0.1420752704,0.3728561699,0.2466212064,0.3414192796,0.5368641615,0.0000000000
0.0441251583,0.0438827090,0.0436402634,0.0412158035,0.0453373864,-0.0197805241,-0.0180919431,-0.0214691032,-0.0212278794,-0.0168858133,0.9950142503,0.9935520887,0.9940394163,0.9937956929,0.9901403189,1.0000000000
-0.0029620277,-0.0009873426,-0.0064177266,-0.0009873426,-0.0054303841,-0.0911833867,-0.0928719714,-0.0911833867,-0.0863588750,-0.0948017761,0.9923335910,0.9918461442,0.9889218211,0.9830730557,0.9933083653,1.0000000000
-0.0402342118,-0.0091329189,0.1714092642,-0.0041962061,0.0070309318,0.1029440537,-0.0774335116,-0.0576529913,-0.1191655919,-0.0868413225,1.0349805355,0.9940394163,0.9360396266,0.9901403189,0.9925772548,1.0000000000
0.8262556791,1.0696713924,0.9702685475,0.6999413371,1.1397382021,-1.2920058966,-0.3490538597,-0.5299732685,-0.9885436893,-0.8973603249,0.6516453624,0.3121756613,0.8982665539,0.4942171872,0.5007969737,0.0000000000
0.9094146490,0.9140210748,0.9166880250,0.9225067496,0.9268707037,-0.3406109512,-0.3603914976,-0.3473652899,-0.3437469006,-0.3454355001,0.2066549212,0.1420752704,0.1895961612,0.1920331120,0.1983692348,1.0000000000
1.4731013775,0.8655319214,0.7991017699,0.9734203219,1.1656799316,-0.3135936856,0.1272233129,0.1842795610,-0.1539021283,-0.1881562024,1.2533328533,0.2985286415,0.4878810942,0.7493678331,0.8958296180,0.0000000000
0.6984866858,0.6742421389,0.6781212091,0.6815154552,0.6880614758,-0.5227364898,-0.5333504081,-0.5176708102,-0.5215303898,-0.5374512672,0.4990911484,0.5149314404,0.5095701218,0.5188305974,0.4973852634,1.0000000000
1.1273734570,1.1933188438,0.8250434399,0.8599556684,1.1807116270,-0.7658922076,-0.1724765152,-0.6141611338,-1.0150785446,-0.4163558781,0.5463683009,0.3538478017,0.5105448961,0.7693509459,0.4096544087,0.0000000000
-0.0291266069,0.4924076498,0.8032233119,0.7930405736,0.7692809105,-0.9125575423,-0.9325793386,-0.7289846539,-0.5770123005,-0.5779772401,0.3384949267,-0.0313337147,0.3579906523,0.3236294389,0.2977975607,1.0000000000
