x,y,z,p,r,y
-0.5131319761276245,-1.9589309692382812,0.20471599698066711,1.013913869857788,-0.8753247857093811,-1.9589309692382812
-0.4201679825782776,-1.9056880474090576,0.8208159804344177,1.0054107904434204,-0.8335152864456177,-1.9056880474090576
-0.32964399456977844,-1.8425781726837158,0.794219970703125,0.9713478088378906,-0.7628703713417053,-1.8425781726837158
-0.10955599695444107,-1.8724085092544556,0.6829559803009033,0.9540565013885498,-0.8650382161140442,-1.8724085092544556
-0.31744399666786194,-1.7645319700241089,0.44529998302459717,0.8741899132728577,-0.8193041682243347,-1.7645319700241089
-0.11004399508237839,-1.7682671546936035,0.010003999806940556,0.8491412401199341,-0.9537843465805054,-1.7682671546936035
0.3740519881248474,-1.8603261709213257,-0.048555999994277954,0.6998851895332336,-1.2182872295379639,-1.8603261709213257
0.5028839707374573,-1.9232257604599,0.7310239672660828,0.3651503026485443,-1.4792242050170898,-1.9232257604599
0.4567679762840271,-2.0088937282562256,2.4175519943237305,0.12604838609695435,-1.5591634511947632,-2.0088937282562256
0.7717719674110413,-2.1411919593811035,2.4368278980255127,-0.06700966507196426,-1.5482897758483887,-2.1411919593811035
0.7337079644203186,-2.2766573429107666,1.9454119205474854,-0.0766669362783432,-1.3164211511611938,-2.2766573429107666
0.34404000639915466,-2.4123916625976562,1.175104022026062,-0.04756440967321396,-1.115725040435791,-2.4123916625976562
0.14688800275325775,-2.499424695968628,0.4450559914112091,0.04869290068745613,-0.9719150066375732,-2.499424695968628
0.25693199038505554,-2.616950511932373,0.2810879945755005,0.17972996830940247,-0.7601649165153503,-2.616950511932373
0.4538399875164032,-2.7237086296081543,0.12712399661540985,0.31217867136001587,-0.5665906071662903,-2.7237086296081543
0.6714879870414734,-2.8079843521118164,0.015371999703347683,0.4730968177318573,-0.38403815031051636,-2.8079843521118164
0.4714079797267914,-2.8576908111572266,-0.42968398332595825,0.3700532615184784,-0.49245142936706543,-2.8576908111572266
0.7212640047073364,-2.8558032512664795,-0.342087984085083,0.2907484471797943,-0.7162677645683289,-2.8558032512664795
1.2253680229187012,-2.7045891284942627,1.1428959369659424,0.05417630448937416,-0.9364432096481323,-2.7045891284942627
0.40455198287963867,-2.4223217964172363,1.2470840215682983,-0.09809533506631851,-1.0656788349151611,-2.4223217964172363
0.07295599579811096,-2.361522912979126,1.3493199348449707,-0.08326749503612518,-1.2395110130310059,-2.361522912979126
-0.23765599727630615,-2.376784086227417,1.5911239385604858,-0.07426228374242783,-1.451968789100647,-2.376784086227417
-0.7434679865837097,-2.3848774433135986,2.5637080669403076,0.009086048230528831,-1.5359874963760376,-2.3848774433135986
-0.08540000021457672,-2.462165594100952,2.7279200553894043,0.1212678849697113,-1.3786263465881348,-2.462165594100952
0.12248799949884415,-2.5790138244628906,1.812187910079956,0.3101388216018677,-1.3728095293045044,-2.5790138244628906
-0.09174399822950363,-2.6237692832946777,0.8171559572219849,0.6308670043945312,-1.3326873779296875,-2.6237692832946777
0.2908479869365692,-2.612104892730713,0.3228119909763336,0.9514553546905518,-1.1692373752593994,-2.612104892730713
0.4870239794254303,2.853184700012207,0.006099999882280827,1.4036309719085693,-1.6938776969909668,2.853184700012207
0.4374919831752777,1.0885089635849,-0.19568799436092377,1.2961000204086304,3.0620176792144775,1.0885089635849
0.517035961151123,1.0431160926818848,-0.8303319811820984,1.2184535264968872,3.118523120880127,1.0431160926818848
0.6334239840507507,1.3912006616592407,-0.7132120132446289,1.2971161603927612,-2.9208903312683105,1.3912006616592407
0.6917399764060974,2.5485310554504395,-0.2105719894170761,1.3117440938949585,-2.0422725677490234,2.5485310554504395
0.7732359766960144,-2.6961510181427,1.4230079650878906,1.0665918588638306,-1.2203257083892822,-2.6961510181427
0.1554279923439026,-2.399259328842163,1.3307759761810303,0.7478715181350708,-1.129896879196167,-2.399259328842163
-0.3047559857368469,-2.323284149169922,1.2285399436950684,0.5263025760650635,-1.2650998830795288,-2.323284149169922
-0.7807999849319458,-2.2586488723754883,1.362496018409729,0.40021902322769165,-1.3249657154083252,-2.2586488723754883
-1.1392359733581543,-2.206618070602417,2.325563907623291,0.4157830774784088,-1.2634248733520508,-2.206618070602417
-0.5380200147628784,-2.162067413330078,3.092211961746216,0.4557522237300873,-1.129191279411316,-2.162067413330078
-0.29938799142837524,-2.158155679702759,1.893683910369873,0.5493593811988831,-1.0012038946151733,-2.158155679702759
-0.2630319893360138,-2.0752482414245605,0.43017199635505676,0.619030773639679,-0.8077744841575623,-2.0752482414245605
0.03757599741220474,-2.047982931137085,0.1349319964647293,0.6034348011016846,-0.6557586789131165,-2.047982931137085
0.07246799767017365,-2.0938799381256104,-0.0017079999670386314,0.7143351435661316,-0.502853274345398,-2.0938799381256104
0.15981999039649963,-2.1382477283477783,0.007319999858736992,0.7319825887680054,-0.3601597845554352,-2.1382477283477783
0.6695359945297241,-2.1045756340026855,0.38771599531173706,0.7141188383102417,-0.1846666932106018,-2.1045756340026855
0.6246399879455566,-2.1879844665527344,0.6070719957351685,0.6236643195152283,-0.3048666715621948,-2.1879844665527344
0.6878359913825989,-2.258782148361206,0.8732759952545166,0.5574169754981995,-0.516522228717804,-2.258782148361206
0.2908479869365692,-2.222456455230713,1.0809199810028076,0.38574662804603577,-0.6094109416007996,-2.222456455230713
-0.2581520080566406,-2.167323112487793,1.185595989227295,0.2964853346347809,-0.703975260257721,-2.167323112487793
-0.4079679846763611,-2.2292613983154297,0.966484010219574,0.30151253938674927,-0.8428180813789368,-2.2292613983154297
-0.46530798077583313,-2.3087944984436035,0.9179279804229736,0.34178176522254944,-0.9478148221969604,-2.3087944984436035
-1.0889719724655151,-2.3586647510528564,2.020807981491089,0.41597431898117065,-1.0180522203445435,-2.3586647510528564
-1.0640839338302612,-2.2826030254364014,3.047315835952759,0.5577844977378845,-0.9465538263320923,-2.2826030254364014
