x,y,z,mag
-0.006417726632207632,-0.007478002924472094,1.564290165901184,1.564321204509489
-0.0007405069191008806,-0.0012061294401064515,0.9842915534973145,0.9842925710300165
0.0026669050566852093,-0.006271873135119677,0.9820983409881592,0.9821219884245027
0.0007273377268575132,-0.007478002924472094,0.9813672304153442,0.9813959906587099
0.001212229602970183,-0.009166584350168705,0.9820983409881592,0.9821418671154151
-0.00024683563970029354,-0.007478002924472094,0.9784428477287292,0.9784714547328791
0.001939567388035357,-0.00989026203751564,0.9772243499755859,0.977276321922326
0.001212229602970183,-0.009166584350168705,0.9779554605484009,0.9779991710557294
0.001212229602970183,-0.008684132248163223,0.9767369627952576,0.9767763194017443
0.0009697836940176785,-0.010131487622857094,0.9764932990074158,0.9765463381367274
0.0021820133551955223,-0.010131487622857094,0.9781991243362427,0.9782540237974625
0.001212229602970183,-0.009407809935510159,0.9774680733680725,0.9775140975158796
0.0029093509074300528,-0.0065130991861224174,0.9774680733680725,0.9774941018940229
0.0014546754537150264,-0.007236776873469353,0.9767369627952576,0.976764854768381
0.001212229602970183,-0.009407809935510159,0.9779554605484009,0.9780014617600671
0.002424459205940366,-0.010131487622857094,0.9772243499755859,0.9772798755878992
0.0021820133551955223,-0.009649035520851612,0.9767369627952576,0.9767870594757433
-0.0,-0.010855165310204029,0.9789302349090576,0.9789904184582271
0.0009697836940176785,-0.008925357833504677,0.9796612858772278,0.9797024229527518
0.001939567388035357,-0.006995550822466612,0.9777117371559143,0.9777386872909336
0.0009697836940176785,-0.006995550822466612,0.9772243499755859,0.9772498699907457
0.001212229602970183,-0.009166584350168705,0.9786865711212158,0.9787302489768372
0.0014546754537150264,-0.008925357833504677,0.9781991243362427,0.9782409237735475
0.0026669050566852093,-0.010131487622857094,0.9781991243362427,0.9782552255297313
0.0007273377268575132,-0.010613939724862576,0.9794176816940308,0.9794754616383003
0.0009697836940176785,-0.009407809935510159,0.9799050092697144,0.9799506490431418
0.0009697836940176785,-0.010131487622857094,0.9796612858772278,0.9797141535001364
0.001939567388035357,-0.008201680146157742,0.9791739583015442,0.979210227731914
0.001939567388035357,-0.007719228509813547,0.9806361198425293,0.9806684189624192
0.0016971214208751917,-0.009166584350168705,0.9803923964500427,0.9804367177471597
0.00048489184700883925,-0.008684132248163223,0.9820983409881592,0.9821368543358412
0.00048489184700883925,-0.008684132248163223,0.9789302349090576,0.9789688728923457
0.00048489184700883925,-0.00989026203751564,0.981610894203186,0.9816608375715374
0.0009697836940176785,-0.008925357833504677,0.9799050092697144,0.979946136113995
0.00048489184700883925,-0.00844290666282177,0.9825856685638428,0.9826220605401011
