x,y,z,mag
0.03273019939661026,0.03350537270307541,1.0001319646835327,1.0012281571820965
0.028366170823574066,0.0369044728577137,0.9991570711135864,1.0002406872950023
0.030305739492177963,0.038604021072387695,0.9991570711135864,1.0003617151037947
0.028851065784692764,0.04054636135697365,0.9991570711135864,1.0003955438587695
0.02642660401761532,0.03981798142194748,0.9998881816864014,1.0010295764464507
0.022789916023612022,0.03836122900247574,1.000862956047058,1.0018570860907252
0.01721366122364998,0.041517529636621475,1.010123372077942,1.0111227631786175
0.03176041692495346,0.035204920917749405,0.9923335909843445,0.9934656845286385
0.03394242748618126,0.03399096056818962,0.994283139705658,0.9954428339623245
0.03224530443549156,0.03471934050321579,0.9989133477210999,1.0000365335918937
0.026669051498174667,0.035933300852775574,1.0015939474105835,1.002593075932356
0.03200286254286766,0.035204920917749405,0.9991570711135864,1.0002891694025497
0.026911497116088867,0.03763284906744957,1.0015939474105835,1.0026619048789465
0.023274807259440422,0.04103194549679756,1.010610818862915,1.0117112060301536
0.02448703721165657,0.03933239355683327,1.000375509262085,1.0014478577068757
0.02472948282957077,0.03204862028360367,1.000375509262085,1.001194197403519
0.020607901737093925,0.023065295070409775,0.9989133477210999,0.9993921000818776
0.028851065784692764,0.02913510985672474,0.9947705268859863,0.9956152066859459
0.04509493708610535,0.03569050878286362,0.9872159361839294,0.9888896148830221
0.03879134729504585,0.03836122900247574,0.9959890246391296,0.997482074885133
0.04800429195165634,0.04710175842046738,0.9991570711135864,1.001417914982731
0.03466976806521416,0.03399096056818962,0.9945268034934998,0.9957112739569851
0.036851778626441956,0.029620693996548653,0.9818546175956726,0.982992334250229
0.03951868414878845,0.06701074540615082,1.0052495002746582,1.0082552872160848
0.029578402638435364,0.03714726120233536,1.0030561685562134,1.004179504967188
0.023274807259440422,0.035933300852775574,1.0018377304077148,1.00275209141224
0.02448703721165657,0.03811843320727348,1.0015939474105835,1.002618105477403
0.02375970035791397,0.03811843320727348,0.9996444582939148,1.00065307739946
0.022547468543052673,0.03763284906744957,0.999400794506073,1.0003632178993804
0.01697121374309063,0.02913510985672474,0.9989133477210999,0.999482242452387
0.014546754769980907,0.030106279999017715,0.999400794506073,0.9999599713133956
0.03248775377869606,0.044431041926145554,1.0035436153411865,1.0050519188202605
0.009940282441675663,0.024279257282614708,0.9991570711135864,0.9995014478756377
0.030305739492177963,0.04394545406103134,0.9991570711135864,1.0005820773605123
0.006788485683500767,0.03447654843330383,1.0001319646835327,1.0007490508171828
0.04024602472782135,0.04127473756670952,0.9998881816864014,1.0015486619948784
0.03515465557575226,0.0441882498562336,0.9998881816864014,1.001481316405925
0.03200286254286766,0.04127473756670952,1.000862956047058,1.002224747229579
0.03442732244729996,0.04613059014081955,0.999400794506073,1.0010570512897856
0.02569926716387272,0.03811843320727348,0.999400794506073,1.0004576029709142
0.02303236350417137,0.0369044728577137,1.000375509262085,1.0013209222905861
0.02545681968331337,0.03544771298766136,0.9996444582939148,1.0005966385223262
0.02424459159374237,0.03763284906744957,1.0001319646835327,1.0011333469284818
0.02424459159374237,0.03714726120233536,0.9996444582939148,1.0006281838096087
0.02424459159374237,0.03617609292268753,0.999400794506073,1.0003491680308771
0.02521437592804432,0.03763284906744957,1.000862956047058,1.0018875450217102
0.02472948282957077,0.03714726120233536,0.9991570711135864,1.0001531478189392
0.02569926716387272,0.03763284906744957,0.9991570711135864,1.0001957490501416
0.02618415839970112,0.037390053272247314,1.000862956047058,1.0019033301781453
0.027881281450390816,0.036418888717889786,0.9998881816864014,1.0009395971720272
0.023517252877354622,0.0369044728577137,0.999400794506073,1.0003584104505612
0.025941714644432068,0.03714726120233536,0.9998881816864014,1.0009142158295412
0.02448703721165657,0.036418888717889786,0.9996444582939148,1.000607312308173
0.02424459159374237,0.0369044728577137,0.9996444582939148,1.0006191999637961
0.020850349217653275,0.04321707785129547,1.0089049339294434,1.0100453547181323
