x,y,z,p,r,y
-0.09051442891359329,0.5641851425170898,0.8315597772598267,0.07987849414348602,0.576872706413269,0.5641851425170898
-0.16781865060329437,0.5866559147834778,0.8436905741691589,0.08934435993432999,0.5610127449035645,0.5866559147834778
-0.17197741568088531,0.6068838834762573,0.8051572442054749,0.0949576273560524,0.5482965111732483,0.6068838834762573
-0.1590118408203125,0.6270290017127991,0.8082494139671326,0.10447712987661362,0.5258859395980835,0.6270290017127991
-0.18298593163490295,0.6499942541122437,0.7711431980133057,0.11258882284164429,0.5060029625892639,0.6499942541122437
-0.1585225611925125,0.6745308637619019,0.7668616771697998,0.11384198814630508,0.4891999661922455,0.6745308637619019
-0.12305069714784622,0.6967363953590393,0.7468814849853516,0.11594710499048233,0.47656139731407166,0.6967363953590393
-0.22555218636989594,0.7149343490600586,0.7511629462242126,0.10234678536653519,0.46580836176872253,0.7149343490600586
-0.22481827437877655,0.7364732027053833,0.6353249549865723,0.06625499576330185,0.4557291269302368,0.7364732027053833
-0.08708955347537994,0.7507880330085754,0.7540172934532166,0.03361235186457634,0.4491428732872009,0.7507880330085754
-0.04501258209347725,0.7779582738876343,0.7844634056091309,0.006426527630537748,0.4412344992160797,0.7779582738876343
-0.0555318258702755,0.8046689033508301,0.825613260269165,-0.02777896448969841,0.4293169677257538,0.8046689033508301
0.053258951753377914,0.8267201781272888,0.9010149836540222,-0.03933057188987732,0.41596755385398865,0.8267201781272888
-0.012965580448508263,0.8395479321479797,0.8712824583053589,-0.03873301297426224,0.43114563822746277,0.8395479321479797
0.11712256819009781,0.8888299465179443,0.7506872415542603,0.01358847413212061,0.4368724226951599,0.8888299465179443
-0.14922648668289185,0.9317889213562012,0.6338977813720703,0.07130824774503708,0.4898781180381775,0.9317889213562012
-0.09565173834562302,0.9865091443061829,0.4961766302585602,0.08271989971399307,0.5629053711891174,0.9865091443061829
-0.03816284239292145,1.022472620010376,0.516632616519928,0.018171804025769234,0.6223735213279724,1.022472620010376
-0.03669504076242447,1.0441174507141113,0.7142946124076843,-0.08160511404275894,0.6459181308746338,1.0441174507141113
0.12513497471809387,1.028039813041687,0.798497200012207,-0.1783251017332077,0.7079966068267822,1.028039813041687
0.2686513662338257,1.0198283195495605,1.0099549293518066,-0.26211753487586975,0.8055624961853027,1.0198283195495605
0.4628344476222992,1.0900572538375854,0.6593488454818726,-0.32688602805137634,0.9067235589027405,1.0900572538375854
0.28986066579818726,1.161122441291809,0.7230954766273499,-0.43705984950065613,0.9854254722595215,1.161122441291809
0.4274855852127075,1.210289478302002,0.5475544929504395,-0.5637896656990051,1.0465137958526611,1.210289478302002
0.3351072371006012,1.176666259765625,0.5259091854095459,-0.6948884129524231,1.113433837890625,1.176666259765625
0.5620469450950623,1.125762939453125,0.6486451625823975,-0.7736654877662659,1.1744837760925293,1.125762939453125
0.5808996558189392,1.1148260831832886,0.6472179889678955,-0.8054049015045166,1.1948329210281372,1.1148260831832886
0.5832562446594238,1.125077724456787,0.5180597901344299,-0.7908990383148193,1.1772116422653198,1.125077724456787
0.4748530685901642,1.1083998680114746,0.3874744772911072,-0.7587050199508667,1.1830649375915527,1.1083998680114746
0.5820779204368591,1.0942533016204834,0.3558390736579895,-0.7234213948249817,1.207017183303833,1.0942533016204834
0.6492407917976379,1.1048650741577148,0.35108184814453125,-0.7300447821617126,1.2110134363174438,1.1048650741577148
0.5907973051071167,1.1763538122177124,0.2609328031539917,-0.7127646207809448,1.1741691827774048,1.1763538122177124
0.3615010380744934,1.2257798910140991,0.16341005265712738,-0.6842940449714661,1.1704641580581665,1.2257798910140991
0.5028964877128601,1.2450062036514282,0.22144797444343567,-0.6449780464172363,1.1822454929351807,1.2450062036514282
0.6299167275428772,1.2451180219650269,0.22953522205352783,-0.6106830835342407,1.2135382890701294,1.2451180219650269
0.8087820410728455,1.2872017621994019,0.2266809046268463,-0.5942574143409729,1.2275630235671997,1.2872017621994019
0.5839632153511047,1.3137747049331665,0.09609556943178177,-0.6100109815597534,1.253290057182312,1.3137747049331665
0.6230826377868652,1.3215049505233765,0.10204208642244339,-0.6577657461166382,1.2897684574127197,1.3215049505233765
0.6318020224571228,1.3345938920974731,0.11417296528816223,-0.7393386960029602,1.3322964906692505,1.3345938920974731
0.650183379650116,1.3590718507766724,0.11655156314373016,-0.8179869055747986,1.3655121326446533,1.3590718507766724
0.5358887910842896,1.3374981880187988,0.0713581070303917,-0.8700051307678223,1.403306245803833,1.3374981880187988
0.612713634967804,1.2996152639389038,0.17078372836112976,-0.8825582265853882,1.4228441715240479,1.2996152639389038
0.7536377906799316,1.2779886722564697,0.19480761885643005,-0.8902132511138916,1.4454652070999146,1.2779886722564697
0.7260656356811523,1.3352526426315308,0.30731555819511414,-0.8600853085517883,1.4433335065841675,1.3352526426315308
0.649005115032196,1.4574240446090698,0.23453029990196228,-0.8248940706253052,1.4191951751708984,1.4574240446090698
0.5931538939476013,1.5917534828186035,0.20551133155822754,-0.7707557082176208,1.4396798610687256,1.5917534828186035
0.909879744052887,1.7517961263656616,0.23476815223693848,-0.7072259187698364,1.4507321119308472,1.7517961263656616
