x,y,z,mag
0.00024399999529123306,0.06856399774551392,0.9896639585494995,0.9920362050725317
0.00024399999529123306,0.07368800044059753,0.9703879952430725,0.9731818135666123
-0.0004879999905824661,0.08295999467372894,0.9689239859580994,0.972469171452333
-0.0017079999670386314,0.07783599942922592,0.9833199977874756,0.986397271954761
0.0056119998916983604,0.03684400022029877,1.0040600299835205,1.0047514711138898
-0.015371999703347683,0.03367199748754501,0.9938119649887085,0.9945010425054359
0.004635999910533428,0.04636000096797943,1.006011962890625,1.0070902698685802
-0.0019519999623298645,0.03928399831056595,0.9957639575004578,0.9965404667569154
-0.003415999934077263,0.03806399926543236,0.9933239817619324,0.9940588865047222
-0.00878399983048439,0.024887999519705772,0.9928359985351562,0.9931867352922187
-0.015859998762607574,0.026108000427484512,0.9808799624443054,0.981355525776369
-0.019519999623298645,0.013663999736309052,0.9789279699325562,0.9792179050601367
-0.016835998743772507,-0.0378200002014637,0.9762439727783203,0.977121332105147
-0.01512799970805645,0.00951599981635809,0.9811239838600159,0.981286748271381
-0.021959999576210976,0.02781599946320057,0.9933239817619324,0.9939559870290554
-0.025619998574256897,0.03147599846124649,0.9894199967384338,0.9902520147679376
-0.018055999651551247,0.008051999844610691,0.9979599714279175,0.9981557786224174
-0.023180000483989716,0.012443999759852886,0.9781959652900696,0.9785496983098161
-0.0331839993596077,0.008539999835193157,0.9764879941940308,0.9770889991273901
-0.03147599846124649,0.0009759999811649323,0.9806360006332397,0.9811415070177446
-0.033427998423576355,0.0026839999482035637,0.982587993144989,0.9831601086328846
-0.043431997299194336,0.004147999919950962,0.9874680042266846,0.98843138541032
-0.03171999752521515,-0.06124399974942207,0.9823439717292786,0.9847622375686227
-0.029279999434947968,-0.0029279999434947968,0.9913719892501831,0.9918086068493481
-0.024887999519705772,0.0021959999576210976,0.9882000088691711,0.9885158028402665
-0.033427998423576355,0.003903999924659729,0.9830759763717651,0.9836518935138171
-0.033427998423576355,0.007563999854028225,0.9840520024299622,0.9846486625486355
-0.0378200002014637,0.006831999868154526,0.9808799624443054,0.9816325836901397
-0.037331998348236084,0.005367999896407127,0.9847840070724487,0.9855059787283024
-0.031964000314474106,0.003415999934077263,0.9925919771194458,0.9931123800525012
-0.029767999425530434,0.0012199999764561653,0.9862479567527771,0.986697853645567
-0.03269600123167038,0.0026839999482035637,0.9796599745750427,0.9802091093928054
-0.0348920002579689,0.004635999910533428,0.97843998670578,0.9790729042119282
-0.031231999397277832,0.0012199999764561653,0.9877119660377502,0.9882063823111303
-0.028303999453783035,0.00634399987757206,0.9862479567527771,0.9866744118089584
-0.03294000029563904,0.004147999919950962,0.9882000088691711,0.9887575572666145
-0.034648001194000244,0.003415999934077263,0.9869799613952637,0.9875938422439081
-0.0331839993596077,0.00317199993878603,0.9842959642410278,0.9848602868520412
-0.033427998423576355,0.0056119998916983604,0.9855159521102905,0.9860986854697877
-0.031964000314474106,0.0058559998869895935,0.9891759753227234,0.9897096039780766
-0.03001200035214424,0.00878399983048439,0.9896639585494995,0.9901578811836144
-0.03171999752521515,0.00317199993878603,0.9882000088691711,0.988714052370877
-0.03611199930310249,0.0019519999623298645,0.9818559885025024,0.9825217905755305
-0.03879600018262863,0.0017079999670386314,0.9823439717292786,0.9831112478691878
-0.035868000239133835,0.0012199999764561653,0.9877119660377502,0.9883637638517788
-0.03391600027680397,0.0024399999529123306,0.9886879920959473,0.9892725581907457
-0.03147599846124649,0.003415999934077263,0.9840520024299622,0.9845611971945168
-0.030743999406695366,0.007563999854028225,0.985759973526001,0.9862682865221272
-0.0331839993596077,0.0024399999529123306,0.9877119660377502,0.9882722596872922
-0.03269600123167038,0.004147999919950962,0.9872239828109741,0.9877739754807472
-0.032207999378442764,0.0029279999434947968,0.9860039949417114,0.9865342398764705
-0.030988000333309174,0.007319999858736992,0.9869799613952637,0.987493434286216
-0.0331839993596077,0.005123999901115894,0.9879559874534607,0.9885264115508637
-0.03294000029563904,0.003903999924659729,0.9882000088691711,0.9887565637526349
-0.03415999934077263,0.0014639999717473984,0.9842959642410278,0.9848896354780334
-0.03660000115633011,0.003659999929368496,0.982587993144989,0.9832762175283318
-0.03440399840474129,0.0024399999529123306,0.9894199967384338,0.9900209687940382
-0.03294000029563904,0.003903999924659729,0.9930799603462219,0.9936337818714409
-0.03147599846124649,0.00317199993878603,0.9869799613952637,0.9874868324481801
-0.034648001194000244,0.005123999901115894,0.9796599745750427,0.9802858792954734
-0.03635599836707115,0.004635999910533428,0.9877119660377502,0.9883917133235157
-0.033427998423576355,0.003415999934077263,0.9877119660377502,0.9882833743356781
-0.0348920002579689,0.005367999896407127,0.9874680042266846,0.9880988444868871
-0.03001200035214424,0.012199999764561653,0.9921039938926697,0.9926328096819985
-0.030743999406695366,0.00878399983048439,0.9894199967384338,0.9899365040740862
-0.032207999378442764,0.007319999858736992,0.9855159521102905,0.9860692822949847
-0.03635599836707115,0.0012199999764561653,0.9874680042266846,0.9881377972674866
-0.03660000115633011,0.0014639999717473984,0.9862479567527771,0.9869279282600064
-0.0378200002014637,0.0029279999434947968,0.982587993144989,0.9833199326117643
-0.037087999284267426,0.004391999915242195,0.9862479567527771,0.9869548325800898
-0.03269600123167038,0.004391999915242195,0.9860039949417114,0.9865557238193955
-0.03415999934077263,0.004879999905824661,0.9852719902992249,0.9858760646360364
-0.03440399840474129,0.005367999896407127,0.9862479567527771,0.9868624436709247
-0.03415999934077263,0.005123999901115894,0.9872239828109741,0.9878280989965363
-0.03415999934077263,0.006587999872863293,0.9855159521102905,0.9861298084740867
-0.03171999752521515,0.009027999825775623,0.9869799613952637,0.9875308133013623
