x,y,z,mag
0.060611478984355927,0.28261053562164307,0.9328715205192566,0.9766226190422443
0.06691507250070572,0.3115028738975525,0.9711319208145142,1.0220610916178625
0.09649347513914108,0.2573601305484772,0.9955016374588013,1.0327481482547
0.1619538813829422,0.15781517326831818,0.8841321468353271,0.9125921003802049
0.062308598309755325,0.2772691249847412,0.6365361213684082,0.6970930805135476
-0.0893545001745224,0.13669222593307495,0.6043682098388672,0.6260430691220968
-0.48058903217315674,-0.22313395142555237,0.6923427581787109,0.8718331680582113
-0.8972476124763489,-0.43300050497055054,0.7281661629676819,1.2340051362495768
-1.036956548690796,-0.3929569721221924,0.4995785355567932,1.216253583345693
-1.223811149597168,-0.3044270873069763,0.3331335783004761,1.304364811835949
-1.012026071548462,-0.41925060749053955,0.23175570368766785,1.1196778766979212
-1.2736719846725464,-0.25183984637260437,0.2619740962982178,1.324497663226307
-0.9905514717102051,-0.3316856026649475,0.14548702538013458,1.0546914390836888
-1.0774376392364502,-0.19442807137966156,0.07895777374505997,1.0976832290868828
-1.0265895128250122,-0.0844290629029274,-0.01880023069679737,1.0302270347739935
-0.8362791538238525,-0.12350765615701675,0.05726876109838486,0.8472878349460014
-1.0860768556594849,0.02549321949481964,0.1437811404466629,1.0958493769617919
-1.0641084909439087,-0.08249925822019577,0.19641965627670288,1.0852251791576084
-0.9996843934059143,0.007769362535327673,0.16888192296028137,1.0138788652084225
-0.875032365322113,-0.37703609466552734,0.1467055082321167,0.9640333828179852
-0.9685831069946289,-0.16475728154182434,0.29877233505249023,1.0269192301097192
-1.2230706214904785,-0.35484328866004944,0.24077248573303223,1.2960659298609187
-1.280583381652832,-0.12495500594377518,0.05605027824640274,1.2878855479301377
-0.9745071530342102,-0.08032822608947754,-0.00964114349335432,0.9778597889622946
-0.8059183955192566,-0.12085417658090591,0.004386543296277523,0.8149413684403755
-1.056950330734253,0.025007635354995728,0.0872434750199318,1.060839670920563
-1.1700009107589722,0.008254947140812874,0.11941145360469818,1.1761077206536437
-1.1902415752410889,-0.12109540402889252,0.17741131782531738,1.2094684286916402
-1.0949629545211792,-0.36835193634033203,0.34239405393600464,1.2049318275114795
-1.161361813545227,-0.32806721329689026,0.22444479167461395,1.2275034920159318
-1.2744123935699463,-0.37800097465515137,0.0972350463271141,1.3328414534216588
-1.1949313879013062,-0.04510924220085144,-0.03012857213616371,1.1961620276461884
-0.8700956702232361,-0.0176094900816679,-0.044590286910533905,0.871415436613859
-0.6565828323364258,-0.09624913334846497,0.028268834576010704,0.6642018054759709
-1.2465200424194336,-0.024846268817782402,0.06872250884771347,1.248660216572081
-1.1132287979125977,-0.18477903306484222,0.24052879214286804,1.1538092335442685
-0.9693236351013184,-0.22699356079101562,0.17375585436820984,1.0105965976262956
-0.8641716241836548,-0.2817518413066864,0.22200782597064972,0.9356624235888381
-1.330444097518921,-0.35001876950263977,0.12404169887304306,1.3812968466938556
-1.2709567546844482,-0.27065548300743103,-0.029405487701296806,1.2997885002826275
-1.2376339435577393,-0.1333979219198227,-0.20656150579452515,1.261824250636716
-0.8757728934288025,0.09978774189949036,-0.06652388721704483,0.8839463682082312
-0.8873741626739502,-0.014232328161597252,-0.00964114349335432,0.8875406556288299
-1.4185644388198853,-0.1690993458032608,0.1642516702413559,1.4380188687957267
-1.3435264825820923,-0.10951656103134155,0.11819297820329666,1.3531544134488516
-0.9831464290618896,-0.42093920707702637,0.18033567070960999,1.0845679652110631
-1.304032802581787,-0.3396460711956024,0.2661169469356537,1.3735644263500244
-1.471387267112732,-0.43300050497055054,0.15036095678806305,1.5411289188294557
-1.29958975315094,-0.07357389479875565,0.04605870321393013,1.302485335285019
-1.2911972999572754,0.040789153426885605,-0.02554902993142605,1.2920940273001331
-0.7321145534515381,-0.09263074398040771,-0.006507772020995617,0.7379800303548777
-0.8367728590965271,-0.10951656103134155,0.10357116162776947,0.8502409543074443
-1.0961971282958984,-0.13966980576515198,0.3009656071662903,1.1453104799239477
-1.2936656475067139,-0.12591992318630219,0.2485707849264145,1.323334451192571
-1.0073362588882446,-0.353637158870697,0.3168059289455414,1.1136209297692599
-1.3766024112701416,-0.3437469005584717,0.1830163300037384,1.4306261242569147
-1.2645390033721924,-0.339163601398468,0.13257108628749847,1.3159277839161858
-1.4415202140808105,-0.05065743625164032,0.0333864688873291,1.442796368083847
-1.1218680143356323,-0.0349777527153492,-0.05085703358054161,1.123564738962114
-0.5968486070632935,-0.005065743811428547,0.021689018234610558,0.5972640412964253
-1.3901783227920532,-0.06681957840919495,0.07822668552398682,1.3939799279572778
-1.3753682374954224,-0.08394661545753479,0.168638214468956,1.3882087992579926
-1.209001064300537,-0.27017301321029663,0.24345315992832184,1.262515929256359
-0.8970007300376892,-0.2672783136367798,0.33752015233039856,0.9949712859463853
-1.3309377431869507,-0.31238752603530884,0.15791554749011993,1.376197138058766
-1.2687351703643799,-0.17898960411548615,-0.03952869027853012,1.2819082370653863
-1.29983651638031,0.02330808714032173,-0.04579543322324753,1.300851820134002
-0.6620131731033325,-0.05837666615843773,0.0075546023435890675,0.6646249683322816
-0.8696019649505615,0.026707183569669724,0.07725190371274948,0.8734350048671885
-1.454108715057373,-0.05982402339577675,0.08310063183307648,1.4577094305766565
-1.2359060049057007,0.234780415892601,0.29706645011901855,1.2926074316802405
-1.0601590871810913,-0.4713554084300995,-0.13449394702911377,1.1679905106534132
-0.9643868803977966,-0.46821945905685425,-0.003615428926423192,1.072046915134412
-1.3600643873214722,-0.3601502776145935,0.06287378817796707,1.4083452962132008
-1.2521971464157104,-0.29381316900253296,-0.08556514233350754,1.2890482013305447
-1.0665768384933472,0.07138101756572723,-0.04386720433831215,1.0698624835443298
-0.7567980885505676,-0.12109540402889252,-0.0031333717051893473,0.7664315114404916
-1.0650959014892578,-0.04173208028078079,0.024613380432128906,1.0661972914944369
-0.8898425102233887,-0.2670370638370514,0.24150356650352478,0.9599231527040576
-1.2990959882736206,-0.13532774150371552,0.1540164202451706,1.3151749093083582
-1.0979249477386475,-0.33530399203300476,0.24808339774608612,1.1744842826438435
-1.4479379653930664,-0.47473257780075073,0.14183156192302704,1.530363213099911
-1.2660199403762817,-0.38451406359672546,0.04142846167087555,1.3237725907309177
-1.436583399772644,-0.048245180398225784,0.016815081238746643,1.4374916378508262
-1.1290262937545776,-0.06802570074796677,-0.09617041051387787,1.1351548862643623
-0.5613042712211609,0.08886208385229111,0.05288221687078476,0.5707499309670206
-1.3163745403289795,-0.027017300948500633,-0.03952869027853012,1.3172449970798938
-1.4402860403060913,-0.0562056340277195,-0.0033744003158062696,1.4413862555798667
-1.198880672454834,-0.4383074641227722,0.18496590852737427,1.2898219595001656
-0.8932982087135315,-0.3519485592842102,0.2573438584804535,0.9940197883194494
-1.3336529731750488,-0.48848244547843933,0.09016783535480499,1.423156910158474
-1.3709251880645752,-0.2535284161567688,0.006336118094623089,1.3941853088672824
-1.5745645761489868,-0.07453880459070206,-0.05471349135041237,1.5772771487562993
-0.7491461634635925,-0.04728027433156967,0.00511763384565711,0.7506541072619708
-0.9873425364494324,0.012139628641307354,0.04995785281062126,0.988680151476399
-1.1623491048812866,-0.3041858673095703,0.20397426187992096,1.218683709170949
-1.4817543029785156,-0.24991001188755035,-0.0016872001579031348,1.502682160365709
-1.0831148624420166,-0.5709816813468933,0.09357959032058716,1.2279719155587732
-1.3445137739181519,-0.5036796927452087,0.11210055649280548,1.440130916238359
-1.3464884757995605,-0.604029655456543,-0.031815774738788605,1.4761081544569161
-1.42720365524292,-0.0989026129245758,-0.033744003623723984,1.4310243387736694
-0.9888235926628113,-0.03931982070207596,-0.060498178005218506,0.9914525582440058
-0.7429752945899963,0.03666168078780174,-0.06628286093473434,0.7468264757378195
-1.2983555793762207,0.021851330995559692,0.02047053538262844,1.2987007869338074
-1.350684642791748,0.03423375263810158,0.0813947468996048,1.3535678996326743
-1.266513705253601,-0.44071972370147705,0.24735230207443237,1.3636253157653802
-0.9932666420936584,-0.3594265878200531,0.4096544086933136,1.1329531450549253
-1.3709251880645752,-0.40429458022117615,0.06043681874871254,1.4305742161546786
-1.1460579633712769,-0.2185506671667099,0.007310905493795872,1.1667333452271227
-1.415849208831787,0.06798192113637924,-0.03567223250865936,1.4179291350145615
-0.5694498419761658,-0.004342066124081612,-0.015907887369394302,0.5696885438074593
-0.9394564628601074,-0.050416212528944016,0.026806652545928955,0.9411901172006144
-1.3351340293884277,-0.25714680552482605,0.3007219135761261,1.3925304396412628
-1.4225138425827026,-0.016644585877656937,0.12526017427444458,1.4281151164516497
-0.837019681930542,-0.546376645565033,0.27367156744003296,1.0363520220384037
-1.3852417469024658,-0.42576369643211365,0.08407541364431381,1.4516329073634266
-1.2265263795852661,-0.32034799456596375,-0.01783611625432968,1.2677964838585147
-1.3203239440917969,-0.14594165980815887,-0.13160160183906555,1.3348682582997795
-0.7748171091079712,-0.03739001601934433,-0.01831817254424095,0.7759349981214413
-0.7824690341949463,-0.08177557587623596,0.02948731742799282,0.7872830089446623
-1.322298526763916,-0.16596341133117676,0.05946202948689461,1.3339988683403763
-1.3277288675308228,-0.15969154238700867,0.10015939921140671,1.3410433399540123
-1.083855390548706,-0.36955806612968445,0.20104989409446716,1.1626421340113202
-0.977962851524353,-0.26390114426612854,0.23443636298179626,1.0397189818382409
-1.28403902053833,-0.41225507855415344,0.156697079539299,1.3576687485520431
-1.285520076751709,-0.10469203442335129,0.1308652013540268,1.2963980834330364
-1.1467983722686768,-0.03859614208340645,-0.012051429599523544,1.1475109610706127
-0.7247094511985779,-0.10034997016191483,-0.045554403215646744,0.7330410007771563
-0.9742603302001953,-0.012784972786903381,0.01437811367213726,0.9744502946193431
-1.1574122905731201,-0.21444982290267944,0.23224309086799622,1.1998036465058053
-1.3603112697601318,-0.25594067573547363,0.22980612516403198,1.4031262364075656
-0.9937602877616882,-0.35001876950263977,0.26977241039276123,1.0875889857595358
-1.4126404523849487,-0.3794483244419098,0.14353743195533752,1.4697404781145746
-1.0998996496200562,-0.36835193634033203,-0.014702743850648403,1.1600338611078265
-1.243064284324646,-0.06537222117185593,0.0392351932823658,1.2454002339233725
-0.8663931488990784,-0.09769649058580399,-0.0335029736161232,0.8725274448251844
-0.6476967334747314,-0.070196732878685,0.012428538873791695,0.6516080942094076
-1.171481966972351,-0.17247651517391205,0.02802513912320137,1.1844422973073954
-1.2201086282730103,-0.22361640632152557,0.16668865084648132,1.2515807877573946
-0.9841337203979492,-0.29863765835762024,0.25636908411979675,1.0599192129148594
-1.0068426132202148,-0.25907662510871887,0.23321788012981415,1.0654779796345297
-1.237880825996399,-0.37727731466293335,0.0014621810987591743,1.2940978515948345
-1.3842543363571167,-0.27162036299705505,0.06019312143325806,1.4119351618208296
-1.1697540283203125,-0.11506475508213043,0.02485707774758339,1.1756624766266288
-0.8214690089225769,-0.11795946210622787,-0.028200343251228333,0.8303740281825525
-0.882931113243103,-0.10686306655406952,0.04727718606591225,0.8906302252048016
-1.0579376220703125,-0.29357191920280457,0.21299105882644653,1.1183835098373975
-1.2830517292022705,-0.09793771803379059,0.1654701679944992,1.2973796333065857
-0.9722855687141418,-0.3811368942260742,0.23516745865345,1.0704710612060477
-1.2260326147079468,-0.3748650550842285,0.1513357311487198,1.2909617675877252
-1.455589771270752,-0.45495203137397766,0.09528546780347824,1.5280059729771596
-1.317361831665039,-0.07478003203868866,0.06263008713722229,1.3209681209379696
-0.9653741717338562,-0.10710430145263672,-0.023861831054091454,0.9715904537518574
-0.6839815974235535,-0.1058981716632843,-0.016630971804261208,0.6923307284808732
-1.2393617630004883,-0.06778447329998016,-0.05567760393023491,1.242462196603038
-1.1882667541503906,-0.25594067573547363,0.20811709761619568,1.2332056741822204
-1.1677794456481934,-0.20986652374267578,0.15279792249202728,1.1962859175732683
-0.9276083111763,-0.2795808017253876,0.2641673982143402,1.0041947111671579
-1.354140281677246,-0.4592941105365753,0.10673922300338745,1.4338898995954614
-1.076450228691101,-0.3881324827671051,0.06189900264143944,1.14595960031586
-1.2936656475067139,-0.11602965742349625,0.05726876109838486,1.3001205328501366
-0.9105767011642456,-0.0849115177989006,0.007067208644002676,0.9145544488963413
-0.6854625940322876,0.018695026636123657,0.1513357311487198,0.7022186093808079
-1.2951465845108032,-0.3365101218223572,-0.00891805812716484,1.338179087125358
