x,y,z
0.549006462097168,0.16315008699893951,0.7874327301979065
0.5670737624168396,0.17616353929042816,0.7996699810028076
0.5954997539520264,0.17809146642684937,0.7971726059913635
0.5885136723518372,0.16459602117538452,0.8261424899101257
0.6203122735023499,0.16652394831180573,0.8169021010398865
0.5629785060882568,0.1845981776714325,0.8286399841308594
0.5702054500579834,0.18242928385734558,0.8381301164627075
0.5993541479110718,0.14796772599220276,0.8024171590805054
0.5675555467605591,0.15230555832386017,0.8119073510169983
0.5210623145103455,0.129893496632576,0.798920750617981
0.49046823382377625,0.130857452750206,0.7976720929145813
0.4952861964702606,0.11157827824354172,0.810408890247345
0.5355161428451538,0.12049489468336105,0.8181508183479309
0.5692418813705444,0.14652179181575775,0.8316367864608765
0.5849002003669739,0.15061862766742706,0.8406274914741516
0.5880319476127625,0.16580097377300262,0.8481197357177734
0.5711690783500671,0.16483701765537262,0.8428751826286316
0.5620149374008179,0.14796772599220276,0.8311373591423035
0.5598468780517578,0.14218397438526154,0.8248938322067261
0.49359989166259766,0.13881012797355652,0.810908317565918
0.5451520681381226,0.13929210603237152,0.810408890247345
0.5465974807739258,0.12555567920207977,0.8174015879631042
0.5552698373794556,0.12676063179969788,0.8216472268104553
0.5499700307846069,0.14676278829574585,0.8356326818466187
0.5403341054916382,0.14893169701099396,0.8506171107292175
0.5427430868148804,0.1378461718559265,0.8371310830116272
0.5603286623954773,0.1378461718559265,0.8428751826286316
0.5564742684364319,0.13977408409118652,0.8426253795623779
0.5408158898353577,0.130375474691391,0.8461217880249023
0.568760097026825,0.17544057965278625,0.8568606376647949
0.5172078609466553,0.15061862766742706,0.8373808860778809
0.5022722482681274,0.12266381084918976,0.8478699922561646
0.49793606996536255,0.1315804272890091,0.8336347341537476
0.5263620615005493,0.1072404608130455,0.8663507699966431
0.3950726389884949,0.02168908156454563,0.8880782127380371
0.46445125341415405,-0.05086089298129082,0.8900761604309082
0.4509609639644623,0.0014459387166425586,0.8336347341537476
0.49865877628326416,-0.04108958691358566,0.8748419880867004
0.4410841464996338,-0.0856868252158165,0.8675995469093323
0.45577892661094666,-0.04284341260790825,0.8880782127380371
0.4769779443740845,-0.0666453018784523,0.8723446130752563
0.4509609639644623,-0.12226657569408417,0.8943217396736145
0.4591515064239502,-0.08418354392051697,0.902563214302063
0.40061330795288086,-0.033072106540203094,0.861106276512146
0.536961555480957,-0.11399855464696884,0.8810855150222778
0.4610786736011505,-0.08944501727819443,0.8898264765739441
0.44036146998405457,-0.08042535185813904,0.8913248777389526
0.5097401142120361,-0.13704881072044373,0.8668503165245056
0.49432262778282166,-0.15784414112567902,0.868598461151123
0.45385175943374634,-0.007015295326709747,0.8578596115112305
0.48420488834381104,-0.2312542051076889,0.8508669137954712
0.4398796856403351,-0.28587329387664795,0.8281404376029968
0.49745428562164307,-0.25956591963768005,0.7991705536842346
0.5352752208709717,-0.36654916405677795,0.7589622735977173
0.5205804705619812,-0.47578737139701843,0.7262462377548218
0.5270847678184509,-0.5081078410148621,0.7267456650733948
0.5391296148300171,-0.5712454915046692,0.7662047147750854
0.4952861964702606,-0.5366700887680054,0.7309913039207458
0.5054039359092712,-0.4542403817176819,0.7349871397018433
0.4736053943634033,-0.40638604760169983,0.7147580981254578
0.5001041293144226,-0.41640788316726685,0.7632078528404236
0.5138353109359741,-0.41916391253471375,0.7731974720954895
0.510462760925293,-0.40363001823425293,0.7871829271316528
0.4866138696670532,-0.29263803362846375,0.7839363217353821
0.4902273416519165,-0.2683350443840027,0.7654555439949036
0.42301681637763977,-0.3845885396003723,0.8026669025421143
0.5362388491630554,-0.34475165605545044,0.7789415121078491
0.5133535265922546,-0.20594902336597443,0.8016679286956787
0.6800549030303955,-0.2878776490688324,0.8783383369445801
0.6682509183883667,-0.2620714008808136,0.875840961933136
0.4952861964702606,-0.21647197008132935,0.8184005618095398
0.554547131061554,-0.12627531588077545,0.8101590871810913
0.5528607964515686,-0.11525128781795502,0.7871829271316528
0.5863456130027771,-0.16385726630687714,0.8071622252464294
0.5338298678398132,-0.188160240650177,0.8353829383850098
0.591645359992981,-0.17387910187244415,0.8453726172447205
0.5600877404212952,-0.35301968455314636,0.8371310830116272
0.5839366316795349,-0.4181617200374603,0.8136554956436157
0.3485793471336365,-0.21546979248523712,0.8411269783973694
