x,y,z,p,r,y
-0.603655993938446,2.3441967964172363,-0.38259199261665344,0.6436077356338501,2.020033597946167,2.3441967964172363
-0.4858039915561676,2.3024001121520996,0.24765999615192413,0.7134747505187988,1.9411540031433105,2.3024001121520996
-0.4911719858646393,2.2169930934906006,0.1634799987077713,0.7707141637802124,1.8671842813491821,2.2169930934906006
-0.48507198691368103,2.1031556129455566,0.24912399053573608,0.856400728225708,1.7696514129638672,2.1031556129455566
-0.423583984375,1.9304336309432983,0.3111000061035156,0.9581257700920105,1.5852878093719482,1.9304336309432983
-0.3433080017566681,1.718643307685852,0.5999959707260132,1.0549373626708984,1.338966965675354,1.718643307685852
-0.5702279806137085,1.337653398513794,0.6253719925880432,1.159690260887146,0.9801255464553833,1.337653398513794
-0.659775972366333,0.8304601907730103,0.7295599579811096,1.1937206983566284,0.49398741126060486,0.8304601907730103
-0.6868599653244019,0.24377456307411194,0.6097559928894043,1.0941557884216309,-0.0855887308716774,0.24377456307411194
-0.6919839978218079,-0.07979915291070938,0.7376120090484619,0.9412090182304382,-0.42107442021369934,-0.07979915291070938
-0.7395640015602112,-0.2901178300380707,0.526308000087738,0.8207504749298096,-0.6161659955978394,-0.2901178300380707
-0.8613199591636658,-0.3778659403324127,0.8525359630584717,0.7236028909683228,-0.7171604633331299,-0.3778659403324127
-0.8688839673995972,-0.4412190914154053,0.7620120048522949,0.6782481670379639,-0.8111221194267273,-0.4412190914154053
-0.8593679666519165,-0.47156426310539246,0.9425719976425171,0.6937500834465027,-0.9287894368171692,-0.47156426310539246
-0.9259799718856812,-0.43136611580848694,1.0169919729232788,0.7863696217536926,-0.9623895883560181,-0.43136611580848694
-1.032364010810852,-0.4156011641025543,1.001863956451416,0.8733844757080078,-0.9844691753387451,-0.4156011641025543
-0.6888119578361511,-0.3479442000389099,0.7837280035018921,0.8638604283332825,-0.9923873543739319,-0.3479442000389099
-0.2222839891910553,-0.3450857102870941,0.3513599932193756,0.7501267194747925,-1.146790862083435,-0.3450857102870941
0.30695199966430664,-0.36705806851387024,0.20325200259685516,0.7284995913505554,-1.3124377727508545,-0.36705806851387024
0.47165200114250183,-0.36854082345962524,0.41235998272895813,0.6335728168487549,-1.366417407989502,-0.36854082345962524
0.640500009059906,-0.5453047752380371,0.40162399411201477,0.4502420425415039,-1.5286526679992676,-0.5453047752380371
0.782263994216919,-0.8683910965919495,0.3911319971084595,0.2690974771976471,-1.8129843473434448,-0.8683910965919495
0.4555479884147644,-1.1838546991348267,-0.8181319832801819,0.0395309180021286,-2.075901746749878,-1.1838546991348267
-0.13053999841213226,-1.4514797925949097,-1.0321199893951416,-0.05715671554207802,-2.2571299076080322,-1.4514797925949097
-0.42382800579071045,-1.6478723287582397,-0.7759199738502502,-0.032079923897981644,-2.363584280014038,-1.6478723287582397
-0.48799997568130493,-1.7290503978729248,-0.7227280139923096,-0.001222610822878778,-2.5680201053619385,-1.7290503978729248
-0.11736399680376053,-1.7034770250320435,-0.884988009929657,0.05631278455257416,-2.777775526046753,-1.7034770250320435
0.42333999276161194,-1.6264054775238037,-0.9591639637947083,0.264712929725647,-2.9637582302093506,-1.6264054775238037
-0.05563199892640114,-1.6038446426391602,-1.7162959575653076,0.4383995831012726,-3.0746824741363525,-1.6038446426391602
-0.05660799890756607,-1.5497970581054688,-0.5119119882583618,0.5153318643569946,-2.920236825942993,-1.5497970581054688
0.04513999819755554,-1.4155138731002808,0.014883999712765217,0.44904810190200806,-2.700960636138916,-1.4155138731002808
0.18983200192451477,-1.3548617362976074,-0.1361519992351532,0.3357398808002472,-2.5703396797180176,-1.3548617362976074
0.07905599474906921,-1.355363368988037,-0.399183988571167,0.30108019709587097,-2.5251317024230957,-1.355363368988037
0.16079600155353546,-1.4231690168380737,-0.5660799741744995,0.30556413531303406,-2.5338664054870605,-1.4231690168380737
0.08515600115060806,-1.5622669458389282,-0.9479399919509888,0.27361005544662476,-2.5116004943847656,-1.5622669458389282
0.09930799901485443,-1.7133210897445679,-1.1677839756011963,0.285698264837265,-2.386430501937866,-1.7133210897445679
-0.4379799962043762,-1.82121741771698,-0.8591240048408508,0.27784910798072815,-2.21517276763916,-1.82121741771698
-0.513375997543335,-1.9648170471191406,-0.5787680149078369,0.23742598295211792,-2.0910236835479736,-1.9648170471191406
